response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0057,0.0023,0.0001,0.0002,0.0019,0.0001,200,0.0049
0.0212,0.0014,0.0001,0.0004,0.0171,0.0001,200,0.0052
0.0216,0.0026,0.0002,0.0001,0.0170,0.0001,200,0.0050
0.0218,0.0014,0.0001,0.0001,0.0180,0.0001,200,0.0052
0.0221,0.0031,0.0001,0.0004,0.0184,0.0001,200,0.0050
0.0224,0.0012,0.0000,0.0002,0.0184,0.0001,200,0.0050
0.0015,0.0000,0.0000,0.0000,0.0013,0.0001,200,0.0264
0.0228,0.0036,0.0003,0.0001,0.0175,0.0001,200,0.0052
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.0270
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0266
0.0234,0.0028,0.0006,0.0009,0.0192,0.0000,200,0.0049
0.0232,0.0013,0.0001,0.0001,0.0195,0.0001,200,0.0052
0.0232,0.0015,0.0002,0.0002,0.0190,0.0001,200,0.0053
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.0274
0.0234,0.0013,0.0001,0.0001,0.0193,0.0000,200,0.0052
0.0237,0.0028,0.0001,0.0001,0.0191,0.0000,200,0.0050
0.0011,0.0000,0.0000,0.0000,0.0009,0.0001,200,0.0279
0.0237,0.0016,0.0001,0.0001,0.0195,0.0001,200,0.0052
0.0242,0.0032,0.0002,0.0001,0.0185,0.0000,200,0.0049
0.0242,0.0041,0.0001,0.0002,0.0188,0.0000,200,0.0052
0.0246,0.0016,0.0002,0.0002,0.0204,0.0000,200,0.0050
0.0246,0.0011,0.0001,0.0002,0.0204,0.0001,200,0.0052
0.0252,0.0041,0.0002,0.0001,0.0196,0.0001,200,0.0049
0.0253,0.0038,0.0001,0.0001,0.0197,0.0000,200,0.0049
0.0252,0.0041,0.0002,0.0001,0.0191,0.0000,200,0.0050
0.0252,0.0032,0.0001,0.0000,0.0197,0.0001,200,0.0051
0.0252,0.0012,0.0000,0.0002,0.0209,0.0001,200,0.0052
0.0252,0.0020,0.0000,0.0001,0.0201,0.0000,200,0.0052
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0280
0.0256,0.0030,0.0001,0.0002,0.0202,0.0000,200,0.0052
0.0262,0.0000,0.0004,0.0000,0.0205,0.0000,200,0.0051
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.0287
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,0.0281
0.0262,0.0018,0.0001,0.0002,0.0220,0.0001,200,0.0052
0.0267,0.0038,0.0003,0.0001,0.0212,0.0001,200,0.0050
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0294
0.0271,0.0044,0.0000,0.0000,0.0214,0.0001,200,0.0049
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,0.0289
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.0304
0.0272,0.0029,0.0000,0.0001,0.0216,0.0000,200,0.0051
0.0986,0.0000,0.0000,0.0000,0.0985,0.0001,200,0.0285
0.0989,0.0000,0.0000,0.0000,0.0988,0.0001,200,0.0283
0.0986,0.0000,0.0000,0.0000,0.0985,0.0001,200,0.0286
0.0992,0.0000,0.0000,0.0000,0.0990,0.0001,200,0.0282
0.1227,0.0036,0.0000,0.0000,0.1172,0.0001,200,0.0049
0.1226,0.0011,0.0001,0.0002,0.1182,0.0001,200,0.0052
0.1229,0.0036,0.0000,0.0001,0.1173,0.0001,200,0.0050
0.1229,0.0017,0.0001,0.0002,0.1175,0.0000,200,0.0050
0.1010,0.0000,0.0000,0.0000,0.1009,0.0001,200,0.0271
0.1178,0.0000,0.0001,0.0000,0.1172,0.0001,200,0.0106
0.0989,0.0000,0.0000,0.0000,0.0988,0.0000,200,0.0296
0.0978,0.0000,0.0000,0.0000,0.0976,0.0001,200,0.0308
0.0978,0.0000,0.0000,0.0000,0.0977,0.0000,200,0.0308
0.0974,0.0000,0.0000,0.0000,0.0973,0.0000,200,0.0313
0.0999,0.0000,0.0000,0.0000,0.0998,0.0001,200,0.0291
0.1240,0.0029,0.0002,0.0001,0.1184,0.0000,200,0.0050
0.1001,0.0000,0.0000,0.0001,0.0999,0.0001,200,0.0290
0.0972,0.0000,0.0000,0.0000,0.0971,0.0000,200,0.0320
0.1243,0.0000,0.0002,0.0000,0.1188,0.0001,200,0.0052
0.1245,0.0035,0.0001,0.0000,0.1189,0.0000,200,0.0050
0.0994,0.0000,0.0000,0.0000,0.0993,0.0001,200,0.0301
0.0996,0.0000,0.0000,0.0000,0.0995,0.0001,200,0.0301
0.1248,0.0037,0.0002,0.0001,0.1192,0.0000,200,0.0049
0.0996,0.0000,0.0000,0.0000,0.0995,0.0001,200,0.0302
0.1000,0.0000,0.0000,0.0000,0.0999,0.0001,200,0.0298
0.1016,0.0000,0.0000,0.0000,0.1015,0.0000,200,0.0284
0.1248,0.0040,0.0003,0.0001,0.1189,0.0000,200,0.0052
0.0983,0.0000,0.0000,0.0000,0.0982,0.0000,200,0.0317
0.0999,0.0000,0.0000,0.0000,0.0998,0.0001,200,0.0302
0.0990,0.0000,0.0000,0.0000,0.0988,0.0001,200,0.0314
0.1000,0.0000,0.0000,0.0000,0.0999,0.0000,200,0.0305
0.1018,0.0000,0.0000,0.0000,0.1018,0.0000,200,0.0286
0.1258,0.0030,0.0002,0.0003,0.1201,0.0001,200,0.0050
0.0988,0.0000,0.0000,0.0000,0.0987,0.0000,200,0.0320
0.0995,0.0000,0.0000,0.0000,0.0995,0.0000,200,0.0313
0.0995,0.0000,0.0000,0.0000,0.0994,0.0000,200,0.0314
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,0.1278
0.0990,0.0000,0.0000,0.0000,0.0988,0.0001,200,0.0320
0.1260,0.0026,0.0001,0.0003,0.1204,0.0000,200,0.0050
0.0988,0.0000,0.0000,0.0000,0.0987,0.0000,200,0.0323
0.0991,0.0000,0.0000,0.0000,0.0990,0.0000,200,0.0321
0.0023,0.0000,0.0000,0.0000,0.0022,0.0001,200,0.1290
0.0011,0.0000,0.0000,0.0000,0.0010,0.0001,200,0.1304
0.0010,0.0000,0.0000,0.0000,0.0009,0.0001,200,0.1305
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.1291
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.1300
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.1290
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.1300
0.0049,0.0000,0.0000,0.0000,0.0048,0.0001,200,0.1271
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1295
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1272
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1274
0.0049,0.0000,0.0000,0.0000,0.0048,0.0001,200,0.1276
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,0.1295
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1279
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,200,0.1282
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,0.1285
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1280
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1284
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1287
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1286
0.0061,0.0000,0.0000,0.0000,0.0059,0.0001,200,0.1273
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1286
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1298
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,0.1295
0.0039,0.0000,0.0000,0.0000,0.0038,0.0001,200,0.1298
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1301
0.0038,0.0000,0.0000,0.0000,0.0037,0.0001,200,0.1301
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.1314
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.1315
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.1329
0.0046,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1296
0.0025,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1318
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,0.1309
0.0047,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.1297
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1328
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1308
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,200,0.1325
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1311
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,200,0.1310
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1308
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1313
0.0048,0.0000,0.0000,0.0000,0.0047,0.0001,200,0.1304
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,0.1311
0.0038,0.0000,0.0000,0.0000,0.0037,0.0001,200,0.1315
0.0037,0.0000,0.0000,0.0001,0.0036,0.0000,200,0.1316
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.1345
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1309
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1320
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1308
0.0021,0.0000,0.0000,0.0000,0.0020,0.0001,200,0.1337
0.0038,0.0000,0.0000,0.0000,0.0037,0.0001,200,0.1321
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1318
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1345
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1332
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.1349
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.1353
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1323
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.1350
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1351
0.0015,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.1354
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.1361
0.0014,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.1356
