response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0033,0.0005,0.0000,0.0001,0.0025,0.0001,200,0.0050
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0083
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0102
0.0019,0.0000,0.0000,0.0001,0.0017,0.0001,200,0.0122
0.0018,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0141
0.0018,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0159
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0177
0.0015,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.0193
0.0234,0.0000,0.0000,0.0000,0.0232,0.0001,200,0.0208
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0442
0.0021,0.0000,0.0000,0.0000,0.0020,0.0001,200,0.0460
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0481
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0499
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0516
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0533
0.0025,0.0000,0.0000,0.0000,0.0024,0.0001,200,0.0550
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0574
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0593
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0612
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0631
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0649
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0668
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0687
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0705
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0724
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.0742
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0766
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0784
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0802
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.0819
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.0843
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0867
0.0018,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0884
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0901
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0919
0.0021,0.0000,0.0000,0.0000,0.0020,0.0001,200,0.0937
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0958
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0976
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.0993
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1008
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1023
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1039
0.0013,0.0000,0.0000,0.0000,0.0012,0.0001,200,0.1055
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1067
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1083
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1100
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1118
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1134
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1150
0.0016,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1165
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1181
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1199
0.0014,0.0000,0.0000,0.0000,0.0013,0.0001,200,0.1216
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1230
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1247
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1262
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1281
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1297
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1314
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1329
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.1346
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1365
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1381
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1397
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1412
0.0018,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1427
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1445
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1461
0.0016,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1477
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1492
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.1509
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1528
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1545
0.0020,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.1561
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1581
0.0020,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.1596
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1616
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.1633
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1649
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1666
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.1682
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1701
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1718
0.0015,0.0000,0.0000,0.0000,0.0013,0.0001,200,0.1734
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1749
0.0020,0.0000,0.0000,0.0000,0.0019,0.0001,200,0.1766
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1786
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1801
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1818
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.1835
0.0021,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.1852
0.0016,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1873
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.1889
0.0022,0.0000,0.0000,0.0000,0.0021,0.0000,200,0.1905
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.1927
0.0019,0.0000,0.0000,0.0000,0.0018,0.0000,200,0.1941
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.1961
0.0017,0.0000,0.0000,0.0000,0.0015,0.0002,200,0.1975
0.0015,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.1991
