response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0035,0.0009,0.0001,0.0008,0.0016,0.0001,200,0.0046
0.0033,0.0012,0.0003,0.0001,0.0018,0.0000,200,0.0048
0.0032,0.0014,0.0001,0.0000,0.0017,0.0000,200,0.0050
0.0036,0.0010,0.0000,0.0001,0.0019,0.0000,200,0.0047
0.0032,0.0007,0.0000,0.0000,0.0018,0.0000,200,0.0051
0.0034,0.0012,0.0002,0.0000,0.0020,0.0000,200,0.0050
0.0039,0.0015,0.0003,0.0001,0.0021,0.0000,200,0.0046
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.0084
0.0049,0.0010,0.0004,0.0008,0.0030,0.0000,200,0.0046
0.0045,0.0021,0.0000,0.0001,0.0016,0.0000,200,0.0050
0.0045,0.0010,0.0002,0.0000,0.0034,0.0000,200,0.0053
0.0045,0.0021,0.0000,0.0000,0.0019,0.0000,200,0.0054
0.0053,0.0031,0.0000,0.0000,0.0018,0.0000,200,0.0046
0.0048,0.0011,0.0001,0.0001,0.0036,0.0000,200,0.0051
0.0047,0.0027,0.0000,0.0001,0.0019,0.0000,200,0.0053
0.0047,0.0024,0.0000,0.0000,0.0020,0.0000,200,0.0053
0.0049,0.0026,0.0000,0.0000,0.0020,0.0000,200,0.0051
0.0049,0.0027,0.0000,0.0000,0.0022,0.0000,200,0.0051
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.0082
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.0082
0.0047,0.0026,0.0000,0.0000,0.0020,0.0001,200,0.0053
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0082
0.0006,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.0094
0.0049,0.0029,0.0000,0.0000,0.0020,0.0000,200,0.0051
0.0021,0.0000,0.0000,0.0000,0.0020,0.0000,200,0.0081
0.0047,0.0024,0.0000,0.0000,0.0022,0.0000,200,0.0056
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0095
0.0051,0.0027,0.0000,0.0000,0.0023,0.0000,200,0.0051
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0095
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.0099
0.0008,0.0000,0.0000,0.0000,0.0006,0.0001,200,0.0100
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.0100
0.0005,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0103
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.0100
0.0064,0.0015,0.0001,0.0001,0.0047,0.0000,200,0.0046
0.0061,0.0015,0.0000,0.0000,0.0046,0.0000,200,0.0050
0.0059,0.0027,0.0000,0.0000,0.0031,0.0000,200,0.0053
0.0006,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0106
0.0006,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0110
0.0005,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0112
0.0006,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0130
0.0450,0.0000,0.0000,0.0000,0.0449,0.0000,200,0.0099
0.0496,0.0026,0.0000,0.0000,0.0469,0.0000,200,0.0052
0.0440,0.0000,0.0000,0.0000,0.0439,0.0000,200,0.0110
0.0465,0.0000,0.0000,0.0000,0.0464,0.0000,200,0.0085
0.0494,0.0000,0.0000,0.0000,0.0468,0.0000,200,0.0055
0.0400,0.0000,0.0000,0.0000,0.0399,0.0001,200,0.0150
0.0450,0.0000,0.0000,0.0000,0.0449,0.0000,200,0.0100
0.0498,0.0027,0.0001,0.0000,0.0470,0.0000,200,0.0052
0.0440,0.0000,0.0000,0.0000,0.0440,0.0000,200,0.0110
0.0499,0.0027,0.0001,0.0000,0.0471,0.0000,200,0.0051
0.0504,0.0014,0.0000,0.0000,0.0487,0.0000,200,0.0047
0.0006,0.0000,0.0000,0.0000,0.0005,0.0001,200,0.0548
0.0007,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.0549
0.0007,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.0550
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0550
0.0007,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.0550
0.0008,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0549
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0550
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.0550
0.0007,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.0551
0.0004,0.0000,0.0000,0.0000,0.0003,0.0000,200,0.0567
0.0006,0.0000,0.0000,0.0000,0.0005,0.0000,200,0.0570
0.1417,0.0000,0.0000,0.0000,0.1416,0.0000,200,0.0127
0.0007,0.0000,0.0000,0.0000,0.0006,0.0001,200,0.1543
0.4444,0.0000,0.0000,0.0000,0.4444,0.0000,200,0.0102
0.4492,0.0019,0.0000,0.0000,0.4468,0.0000,200,0.0054
0.4438,0.0000,0.0000,0.0000,0.4438,0.0000,200,0.0109
0.4495,0.0020,0.0000,0.0000,0.4468,0.0000,200,0.0052
0.4493,0.0025,0.0000,0.0000,0.4466,0.0000,200,0.0054
0.4492,0.0025,0.0000,0.0000,0.4466,0.0000,200,0.0055
0.4447,0.0000,0.0000,0.0000,0.4446,0.0001,200,0.0100
0.4465,0.0000,0.0000,0.0000,0.4464,0.0000,200,0.0083
0.3958,0.0000,0.0000,0.0000,0.3956,0.0001,200,0.0590
0.4438,0.0000,0.0000,0.0000,0.4437,0.0001,200,0.0110
0.3978,0.0000,0.0000,0.0000,0.3978,0.0000,200,0.0570
0.4495,0.0025,0.0001,0.0000,0.4466,0.0001,200,0.0053
0.4438,0.0000,0.0000,0.0000,0.4437,0.0001,200,0.0110
0.4496,0.0027,0.0000,0.0000,0.4468,0.0001,200,0.0052
0.4450,0.0000,0.0000,0.0000,0.4449,0.0000,200,0.0098
0.4438,0.0000,0.0000,0.0000,0.4436,0.0001,200,0.0110
0.4448,0.0000,0.0000,0.0000,0.4448,0.0000,200,0.0100
0.4450,0.0000,0.0000,0.0000,0.4448,0.0002,200,0.0099
0.2999,0.0000,0.0000,0.0000,0.2997,0.0001,200,0.1550
0.4449,0.0000,0.0000,0.0000,0.4448,0.0001,200,0.0100
0.3993,0.0000,0.0000,0.0000,0.3992,0.0001,200,0.0556
0.4503,0.0017,0.0005,0.0000,0.4483,0.0001,200,0.0046
0.4420,0.0000,0.0000,0.0000,0.4418,0.0001,200,0.0130
0.4498,0.0012,0.0001,0.0001,0.4485,0.0000,200,0.0052
0.4497,0.0026,0.0000,0.0000,0.4470,0.0000,200,0.0052
0.3980,0.0000,0.0000,0.0000,0.3979,0.0001,200,0.0570
0.4497,0.0026,0.0000,0.0000,0.4470,0.0001,200,0.0053
0.3995,0.0000,0.0000,0.0000,0.3995,0.0000,200,0.0555
0.4441,0.0000,0.0000,0.0000,0.4441,0.0000,200,0.0110
0.0013,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.4547
0.0013,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.4547
0.0013,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.4547
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.4550
0.0015,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.4548
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.4547
0.0014,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.4550
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.4547
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.4549
0.0016,0.0000,0.0000,0.0001,0.0015,0.0000,200,0.4549
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.4547
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.4548
0.0019,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.4548
0.0017,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.4550
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.4550
0.0997,0.0000,0.0000,0.0001,0.0995,0.0000,200,0.4548
0.0996,0.0000,0.0000,0.0000,0.0995,0.0000,200,0.4549
0.5495,0.0026,0.0000,0.0000,0.5468,0.0000,200,0.0053
0.0978,0.0000,0.0000,0.0000,0.0978,0.0000,200,0.4570
0.4979,0.0000,0.0000,0.0000,0.4979,0.0000,200,0.0570
0.5000,0.0000,0.0000,0.0000,0.4999,0.0000,200,0.0550
0.1998,0.0000,0.0000,0.0000,0.1997,0.0000,200,0.4547
0.1996,0.0000,0.0000,0.0000,0.1995,0.0000,200,0.4549
0.1980,0.0000,0.0000,0.0000,0.1979,0.0000,200,0.4566
0.1986,0.0000,0.0000,0.0000,0.1986,0.0001,200,0.4560
0.1980,0.0000,0.0000,0.0000,0.1979,0.0001,200,0.4566
0.0999,0.0000,0.0000,0.0000,0.0999,0.0000,200,0.5547
0.1977,0.0000,0.0000,0.0000,0.1976,0.0000,200,0.4570
0.0999,0.0000,0.0000,0.0000,0.0998,0.0001,200,0.5548
0.1002,0.0000,0.0000,0.0000,0.1001,0.0000,200,0.5545
