response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0021,0.0009,0.0001,0.0001,0.0010,0.0001,200,0.0076
0.0027,0.0011,0.0001,0.0001,0.0009,0.0001,200,0.0071
0.0031,0.0017,0.0004,0.0001,0.0012,0.0001,200,0.0069
0.0030,0.0010,0.0001,0.0001,0.0012,0.0001,200,0.0071
0.0030,0.0012,0.0001,0.0000,0.0011,0.0000,200,0.0073
0.0032,0.0012,0.0001,0.0000,0.0011,0.0001,200,0.0071
0.0034,0.0017,0.0003,0.0001,0.0015,0.0000,200,0.0069
0.0034,0.0015,0.0001,0.0000,0.0014,0.0001,200,0.0071
0.0030,0.0012,0.0001,0.0000,0.0013,0.0001,200,0.0074
0.0011,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.0097
0.0009,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.0099
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.0101
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.0101
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.0103
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.0103
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.0103
0.0045,0.0012,0.0000,0.0001,0.0028,0.0000,200,0.0071
0.0020,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.0104
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.0111
0.0020,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.0104
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.0113
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.0112
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.0111
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.0116
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.0110
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.0114
0.0015,0.0000,0.0000,0.0000,0.0013,0.0001,200,0.0111
0.0087,0.0015,0.0001,0.0002,0.0067,0.0000,200,0.0069
0.0025,0.0000,0.0000,0.0001,0.0024,0.0000,200,0.0131
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0131
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0131
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0131
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0131
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0129
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,0.0125
0.0028,0.0000,0.0000,0.0001,0.0026,0.0000,200,0.0131
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.0129
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.0124
0.4003,0.0000,0.0000,0.0000,0.4002,0.0001,200,0.0163
0.4090,0.0012,0.0000,0.0001,0.4076,0.0001,200,0.0075
0.4008,0.0000,0.0000,0.0001,0.4006,0.0001,200,0.0158
0.4011,0.0000,0.0000,0.0000,0.4010,0.0001,200,0.0156
0.4009,0.0000,0.0000,0.0000,0.4007,0.0001,200,0.0158
0.4010,0.0000,0.0000,0.0000,0.4010,0.0000,200,0.0157
0.4009,0.0000,0.0000,0.0000,0.4007,0.0001,200,0.0158
0.4008,0.0000,0.0000,0.0000,0.4006,0.0001,200,0.0159
0.4009,0.0000,0.0000,0.0000,0.4008,0.0001,200,0.0158
0.4009,0.0000,0.0000,0.0000,0.4008,0.0001,200,0.0158
0.4104,0.0012,0.0000,0.0000,0.4084,0.0001,200,0.0071
0.4038,0.0000,0.0000,0.0000,0.4036,0.0001,200,0.0157
0.5998,0.0000,0.0000,0.0000,0.5996,0.0001,200,0.0158
0.2996,0.0000,0.0000,0.0000,0.2994,0.0001,200,0.4166
0.2996,0.0000,0.0000,0.0001,0.2995,0.0000,200,0.4167
0.2996,0.0000,0.0000,0.0000,0.2994,0.0001,200,0.4167
0.2998,0.0000,0.0000,0.0000,0.2996,0.0001,200,0.4166
0.2996,0.0000,0.0000,0.0000,0.2994,0.0001,200,0.4167
0.2968,0.0000,0.0000,0.0001,0.2966,0.0001,200,0.4195
0.2997,0.0000,0.0000,0.0001,0.2995,0.0001,200,0.4167
0.2998,0.0000,0.0000,0.0000,0.2997,0.0001,200,0.4166
0.1008,0.0000,0.0000,0.0000,0.1007,0.0001,200,0.6156
0.2998,0.0000,0.0000,0.0000,0.2997,0.0000,200,0.4167
0.2990,0.0000,0.0000,0.0000,0.2988,0.0000,200,0.4175
0.2998,0.0000,0.0000,0.0000,0.2998,0.0000,200,0.4167
0.0009,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.7162
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.7163
0.0010,0.0000,0.0000,0.0000,0.0008,0.0001,200,0.7163
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.7163
0.0012,0.0000,0.0000,0.0000,0.0010,0.0001,200,0.7164
0.0011,0.0000,0.0000,0.0000,0.0009,0.0001,200,0.7165
0.0013,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.7163
0.0012,0.0000,0.0000,0.0000,0.0010,0.0001,200,0.7164
0.0013,0.0000,0.0000,0.0001,0.0011,0.0001,200,0.7163
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.7165
0.0013,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.7164
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.7166
0.1981,0.0000,0.0000,0.0000,0.1980,0.0001,200,0.7176
0.4990,0.0000,0.0000,0.0000,0.4989,0.0001,200,0.4167
0.1985,0.0000,0.0000,0.0000,0.1984,0.0001,200,0.7173
0.1986,0.0000,0.0000,0.0000,0.1985,0.0000,200,0.7173
