response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0031,0.0005,0.0000,0.0002,0.0022,0.0001,200,0.0059
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0089
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0107
0.0016,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.0124
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0140
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0159
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0179
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0199
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0219
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0239
0.0015,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.0269
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0284
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0301
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0319
0.0318,0.0000,0.0000,0.0000,0.0317,0.0001,200,0.0340
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0657
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0676
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0695
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0713
0.0021,0.0000,0.0000,0.0000,0.0019,0.0001,200,0.0729
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.0750
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0767
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0783
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0800
0.0022,0.0000,0.0000,0.0000,0.0020,0.0001,200,0.0819
0.0017,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0841
0.0017,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.0859
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0879
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0899
0.0021,0.0000,0.0000,0.0000,0.0019,0.0001,200,0.0919
0.0018,0.0000,0.0000,0.0000,0.0016,0.0001,200,0.0939
0.0017,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.0959
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0979
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.0999
0.0022,0.0000,0.0000,0.0000,0.0021,0.0001,200,0.1019
0.0019,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1041
0.0018,0.0000,0.0000,0.0000,0.0017,0.0001,200,0.1060
